text_id,para_number,type_manual,para,para_en
ICPE-40-1986_RES1-FR_res_75,11,preambular,"Reconnaissant que la rapidité de l'évolution scientifique, technologique et sociale lance de nouveaux défis qui appellent une amélioration de l'enseignement secondaire en vue de répondre aux besoins de l'individu et de la société aujourd'hui et demain,","Recognizing that the rapid pace of scientific, technological, and social change presents new challenges that call for an improvement in secondary education in order to meet the needs of both the individual and society today and in the future,"
ICPE-40-1986_RES1-FR_res_75,12,preambular,"Convaincue que la définition précise des buts et objectifs de l'enseignement secondaire à partir des objectifs nationaux de l'éducation et leur reformulation en fonction de l'évolution des circonstances et des besoins représentent des avancées significatives sur la voie de l'amélioration de l'enseignement secondaire,","Convinced that the precise definition of the goals and objectives of secondary education based on the national education objectives, and their reformulation according to the evolution of circumstances and needs, constitute significant progress towards the improvement of secondary education,"
ICPE-40-1986_RES1-FR_res_75,13,preambular,"Reconnaissant que l'amélioration de l'enseignement secondaire passe par une formation initiale et continue adéquate des personnels enseignants, la mise en place et une bonne gestion des moyens matériels, ainsi que par l'actualisation des plans et programmes d'études, des manuels et des auxiliaires pédagogiques et aussi par le développement de modalités et de méthodes pédagogiques appropriées,","Recognizing that the improvement of secondary education requires adequate initial and ongoing training of teaching staff, the establishment and proper management of material resources, as well as the updating of curricula, textbooks, and teaching aids, and also the development of appropriate pedagogical approaches and methods,"
ICPE-40-1986_RES1-FR_res_75,14,null,"Adopte, le 11 décembre 1986, et soumet à l'examen des Ministères de l'éducation et des instances et organismes compétents des divers Etats membres, des institutions du système des Nations Unies qui ont des responsabilités dans ce domaine et des organisations intergouvernementales et non gouvernementales intéressées, la recommandation suivante :","Adopts, on December 11, 1986, and submits for review to the Ministries of Education and the competent bodies and organizations of the various Member States, to the United Nations system institutions responsible in this field, and to the interested intergovernmental and non-governmental organizations, the following recommendation:"
ICPE-40-1986_RES1-FR_res_75,15,operative,"1. L'enseignement secondaire est une phase de l'éducation durant laquelle les jeunes sont amenés à devenir progressivement des adultes autonomes et responsables. Pendant cette période, en effet, les jeunes acquièrent les connaissances et les aptitudes nécessaires à leur préparation à la vie sous tous ses aspects.","1. Secondary education is a phase of education during which young people are gradually led to become autonomous and responsible adults. During this period, young people acquire the knowledge and skills necessary for their preparation for life in all its aspects."
ICPE-40-1986_RES1-FR_res_75,16,operative,"2. L'amélioration de l'enseignement secondaire devrait se situer dans la perspective de l'éducation permanente. L'organisation de cet enseignement devrait être suffisamment souple pour assurer une continuité et une complémentarité entre les établissements qui constituent des éléments du système formel des écoles secondaires d'enseignement général et d'enseignement professionnel et les institutions et programmes extrascolaires, tout en offrant à ceux qui n'ont pas achevé leurs études secondaires ou n'ont jamais pu les commencer la possibilité de poursuivre ou de reprendre de telles études.","2. The improvement of secondary education should be viewed within the framework of lifelong education. The organization of this education should be sufficiently flexible to ensure continuity and complementarity between institutions that form the formal system of general and vocational secondary schools, as well as extracurricular institutions and programs, while also providing those who have not completed or have never begun secondary education the opportunity to pursue or resume such studies."
ICPE-40-1986_RES1-FR_res_75,17,operative,"3. Le choix des objectifs, des structures, des contenus et des méthodes de l'enseignement secondaire devrait s'inspirer des principes généraux et des concepts clés suivants : (a) Viser à l'épanouissement complet et harmonieux de l'individu en réunissant les conditions nécessaires à sa formation intellectuelle, morale, spirituelle, physique, esthétique et sociale et à sa préparation à la vie en société ; former les jeunes dans un esprit de paix, de compréhension internationale, de coopération et de respect mutuel ; (b) Encourager la participation de la population tout entière à la stratégie de développement de l'enseignement secondaire, soit directement, soit par l'intermédiaire des organismes chargés de la gestion de l'éducation, y compris les institutions à vocation culturelle ou scientifique ; (c) Offrir à chaque individu une véritable égalité de chances et les plus larges possibilités de succès ; (d) Répondre aux besoins du développement culturel, socio-économique, scientifique et technologique et tenir compte des spécificités nationales ; respecter, dans le cas des territoires qui subissent encore une occupation étrangère, le droit de la population à un enseignement adapté à ses besoins. Son identité nationale et culturelle doit être préservée et il ne devrait être apporté aux programmes d'enseignement nationaux aucune modification qui soit de nature à altérer cette identité (e) Assurer la haute qualité de l'enseignement et de l'éducation, ce qui devrait être considéré comme une tâche primordiale dans le contexte de l'expansion rapide des effectifs de l'enseignement secondaire et de sa généralisation ; (f) Evaluer, réviser et ajuster régulièrement les programmes, les manuels, les méthodes et les processus d'enseignement et d'apprentissage afin d'améliorer la qualité de l'éducation, de permettre de suivre le rythme accéléré du progrès scientifique et technologique et l'évolution des savoirs et des savoir-faire qui en résultent, de former des individus qui puissent, grâce à l'autoapprentissage, s'orienter parmi les changements des processus industriels, agricoles et sociaux, promouvoir eux-mêmes ces changements et ce progrès au sein de la société et y participer activement ; (g) Définir les objectifs, les structures, les contenus, les modalités et les méthodes de l'enseignement secondaire dans un processus continu de réflexion ; (h) Faire appel dans le processus d'éducation et de formation à des approches et à des technologies correspondant à celles qui ont cours dans la société, en tenant compte de la nécessité d'intégrer les acquis techniques et scientifiques modernes (i) Développer et actualiser l'enseignement des sciences et de la technologie, encourager une approche interdisciplinaire de cet enseignement, en gardant aussi présente à l'esprit la nécessité de renforcer la formation humaniste des élèves afin d'assurer leur épanouissement harmonieux; (j) Prendre en considération le rôle fondamental de l'enseignement général tout en favorisant le rapprochement de l'enseignement général et de l'enseignement technique et professionnel en vue notamment de la revalorisation de ce dernier ; (k) Assurer une articulation étroite entre les formations dispensées par les établissements scolaires eux-mêmes et les multiples ressources offertes par l'environnement extrascolaire (l) Favoriser l'interaction entre éducation et travail conformément aux principes généraux, aux programmes et aux mesures énoncés dans la recommandation n° 73 adoptée par la Conférence internationale de l'éducation à sa 38e session ; (m) Mettre en œuvre dans la mesure du possible les principes énoncés dans les autres recommandations se rapportant à l'enseignement secondaire, adoptées par la Conférence internationale de l'éducation.","3. The selection of the objectives, structures, content, and methods of secondary education should be guided by the following general principles and key concepts: (a) Aim for the complete and harmonious development of the individual by providing the conditions necessary for intellectual, moral, spiritual, physical, aesthetic, and social formation, as well as preparation for life in society; train young people in a spirit of peace, international understanding, cooperation, and mutual respect; (b) Encourage the participation of the entire population in the strategy for the development of secondary education, either directly or through educational management bodies, including institutions with cultural or scientific missions; (c) Offer each individual genuine equality of opportunity and the broadest possibilities for success; (d) Respond to the needs of cultural, socio-economic, scientific, and technological development while taking national specificities into account; respect, in the case of territories still under foreign occupation, the right of the population to education adapted to their needs. Their national and cultural identity must be preserved, and no modifications should be made to national educational programs that could alter this identity; (e) Ensure the high quality of teaching and education, which should be regarded as a primary task in the context of the rapid expansion and generalization of secondary education; (f) Regularly evaluate, revise, and adjust curricula, textbooks, methods, and teaching and learning processes to improve educational quality, keep pace with the accelerated progress of science and technology, and the evolving knowledge and skills arising therefrom, to train individuals capable of self-directed learning who can navigate changes in industrial, agricultural, and social processes, promote these changes and progress within society, and actively participate in them; (g) Define the objectives, structures, content, forms, and methods of secondary education in a continuous process of reflection; (h) Employ approaches and technologies in the educational and training process that correspond to those prevailing in society, taking into account the need to integrate modern technical and scientific achievements; (i) Develop and update the teaching of science and technology, encourage an interdisciplinary approach to this teaching, while maintaining the importance of strengthening students’ humanistic education to ensure their harmonious development; (j) Consider the fundamental role of general education while promoting closer links between general and technical and vocational education, particularly with a view to enhancing the latter; (k) Ensure close coordination between the training provided by schools themselves and the multiple resources offered by the extracurricular environment; (l) Promote interaction between education and work in accordance with the general principles, programs, and measures set forth in Recommendation No. 73 adopted by the International Conference on Education at its 38th session; (m) Implement, as far as possible, the principles set out in other recommendations relating to secondary education adopted by the International Conference on Education."
ICPE-40-1986_RES1-FR_res_75,18,operative,"4. Les politiques nationales de l'éducation devraient favoriser l'amélioration de l'enseignement secondaire et lui accorder la priorité lorsqu'il y a lieu en recourant aux moyens suivants : (a) Réflexion permanente sur les objectifs de l'enseignement secondaire ; (b) Adoption de mesures législatives, administratives, financières, sociales et éducatives destinées à assurer la poursuite du processus de démocratisation de l'enseignement secondaire et l'amélioration de ses objectifs, de son contenu, de ses structures et de ses méthodes (c) Réexamen de la part du budget total de l'éducation consacrée à l'enseignement secondaire ; (d) Renforcement des actions éducatives au profit des groupes de population défavorisés et des régions déshéritées du pays, et effort pour élaborer et mettre en œuvre des mesures particulières telles qu'une meilleure répartition des établissements scolaires afin de desservir les zones rurales et suburbaines ; (e) Garantie aux migrants et aux minorités nationales de l'égalité du droit à l'enseignement secondaire, tout en leur permettant de conserver des liens avec leur culture d'origine et leur langue maternelle notamment par l'enseignement de celles-ci (f) Adoption de mesures appropriées à une éducation des jeunes handicapés, y compris une formation théorique et pratique du personnel enseignant ; (g) Développement et amélioration de l'enseignement secondaire technique et professionnel pour faire face, notamment, à l'évolution des besoins en main-d'œuvre qualifiée qui résulte des progrès de la science et de la technologie et du développement du pays ; (h) Création ou développement de cours du soir en dehors du temps scolaire et du système formel d'enseignement ainsi que de programmes d'enseignement à distance (par exemple, par correspondance, par radio et par télévision) ; (i) Recours à des mesures pour inciter et motiver les jeunes et les adultes, dans la société, dans les entreprises industrielles et agricoles et dans la famille, à acquérir une éducation secondaire (j) Favoriser un plus large accès des jeunes filles et des femmes aux études scientifiques et à l'enseignement secondaire technique et professionnel et les encourager, par des mesures appropriées, à poursuivre leurs études, notamment dans les disciplines qui leur permettent de participer à tous les secteurs de l'économie nationale.","4. National education policies should promote the improvement of secondary education and prioritize it when appropriate by employing the following means: (a) continuous reflection on the objectives of secondary education; (b) adoption of legislative, administrative, financial, social, and educational measures aimed at ensuring the continuation of the democratization process of secondary education and the enhancement of its objectives, content, structures, and methods; (c) reconsideration of the portion of the total education budget allocated to secondary education; (d) strengthening educational efforts in favor of disadvantaged population groups and underprivileged regions in the country, as well as efforts to develop and implement special measures such as a better distribution of schools to serve rural and suburban areas; (e) guaranteeing migrants and national minorities equal rights to secondary education while enabling them to maintain ties with their original culture and mother tongue, notably through their instruction; (f) adoption of appropriate measures for the education of young persons with disabilities, including theoretical and practical training for teaching staff; (g) development and improvement of technical and vocational secondary education to address, in particular, the evolving demand for skilled labor resulting from scientific and technological progress and the country’s development; (h) creation or expansion of evening courses outside of school hours and the formal education system, as well as distance education programs (for example, by correspondence, radio, and television); (i) implementation of measures to encourage and motivate young people and adults, within society, industrial and agricultural enterprises, and families, to attain secondary education; (j) promoting wider access for girls and women to scientific studies and technical and vocational secondary education and encouraging them, through appropriate measures, to continue their studies, especially in disciplines that enable their participation in all sectors of the national economy."
ICPE-40-1986_RES1-FR_res_75,19,operative,"5. (a) Il conviendrait de mettre en place ou de renforcer des mécanismes propres à favoriser l'utilisation optimale des ressources disponibles, notamment pour assurer davantage de continuité et de complémentarité entre les différents types d'enseignement secondaire (b) Il y aurait lieu en outre d'encourager la formation, dans le domaine de la gestion et de l'éducation, en particulier des personnels de niveau intermédiaire à l'échelon local et à celui des institutions.","5. (a) Mechanisms should be established or strengthened to promote the optimal use of available resources, particularly to ensure greater continuity and complementarity between the different types of secondary education. (b) Furthermore, training should be encouraged in the fields of management and education, especially for intermediate-level personnel at the local level and within institutions."
ICPE-40-1986_RES1-FR_res_75,20,operative,"6. Un examen approfondi des structures existantes s'impose dans le cadre des efforts déployés pour assurer l'amélioration générale de l'enseignement secondaire. Chaque fois qu'il y a lieu, des mesures concrètes devraient être prises pour : (a) faire en sorte que les structures soient mieux adaptées au développement culturel, socio-économique, scientifique et technique du pays (b) développer globalement les structures, les institutions et les cycles les plus propres à permettre d'atteindre les buts et objectifs nationaux de l'enseignement secondaire, dans le droit fil de la tendance actuelle au rapprochement entre l'enseignement général et l'enseignement technique et professionnel.","6. A thorough review of existing structures is necessary within the framework of efforts to ensure the overall improvement of secondary education. Whenever appropriate, concrete measures should be taken to: (a) ensure that the structures are better adapted to the cultural, socio-economic, scientific, and technical development of the country; (b) comprehensively develop the structures, institutions, and cycles most suitable for achieving the national goals and objectives of secondary education, in line with the current trend toward closer integration between general education and technical and vocational education."
ICPE-40-1986_RES1-FR_res_75,21,operative,"7. Les structures éducatives devraient être développées de façon assez souple pour : (a) répondre à l’évolution des besoins de la société tout en conservant leur continuité et leur cohérence et en assurant l'égalité des chances d'accès et les plus larges possibilités de succès ; (b) offrir aux élèves, par des procédures appropriées, la possibilité de passer d'une filière ou d'une forme d'enseignement à une autre, de manière qu'un choix entre diverses options leur reste plus facilement ouvert au cours de leur scolarité ! (c) permettre l'intégration de l'éducation, de la science, de la culture et de la production ; assurer une liaison continue entre éducation et travail ; (d) améliorer les techniques d'examen et d'évaluation, cette dernière étant conçue cor le faisant partie intégrante du processus d'enseignement et d'apprentissage, de manière à assurer un contrôle permanent des progrès réalisés et des résultats obtenus par les élèves eu égard aux objectifs des enseignements ; (e) définir des procédures d'orientation et de sélection qui n'impliquent de discrimination d'aucune sorte.","7. Educational structures should be developed with sufficient flexibility to: (a) respond to the evolving needs of society while maintaining their continuity and coherence and ensuring equal opportunities for access and the widest possibilities for success; (b) offer students, through appropriate procedures, the possibility of moving from one track or form of education to another, so that a choice among various options remains more readily open to them throughout their schooling; (c) enable the integration of education, science, culture, and production; ensure continuous linkage between education and work; (d) improve examination and assessment techniques, the latter being conceived as an integral part of the teaching and learning process, so as to provide ongoing monitoring of the progress made and the results achieved by students with regard to the objectives of instruction; (e) establish guidance and selection procedures that do not involve any form of discrimination."
ICPE-40-1986_RES1-FR_res_75,22,operative,"8. L'amélioration de l'enseignement secondaire devrait entraîner une élévation notable du niveau scientifique de la totalité de son contenu, afin qu'il soit tourné vers l'avenir at à la hauteur des acquis et des impératifs du progrès social, scientifique et. technologique, de façon à créer les conditions de qualifications professionnelles d'un type nouveau reposant sur la maîtrise de technologies intégrées.","8. The improvement of secondary education should lead to a significant elevation of the scientific level of its entire content, ensuring that it is forward-looking and aligned with the achievements and imperatives of social, scientific, and technological progress, so as to create the conditions for new types of professional qualifications based on mastery of integrated technologies."
ICPE-40-1986_RES1-FR_res_75,23,operative,"9. Des programmes équilibrés sont indispensables pour l'épanouissement global des élèves et il convient également de tenir compte de leurs aptitudes et de leurs intérêts personnels. L'évaluation et la rénovation permanentes de ces programmes s'imposent pour éviter les surcharges et les déséquilibres. Les disciplines enseignées devraient comprendre les langues, les mathématiques, les sciences exactes et naturelles, la technologie, les sciences sociales. L'éducation culturelle, morale, spirituelle, esthétique et physique devrait avoir sa place ainsi que celle liée aux nouveaux modes de pensée adaptés à l'ère nucléaire et spatiale. Ces éléments devraient préparer l'élève à la vie et au travail au sein de la collectivité. Le contenu de l'enseignement secondaire devrait mettre en valeur la culture et la tradition intellectuelle de chaque pays. Il devrait également tendre au renforcement du respect des droits de l'homme, des libertés fondamentales et des droits des peuples ; il devrait promouvoir la paix, la compréhension internationale et l'amitié entre toutes les nations ; il devrait combattre la ségrégation raciale et la discrimination fondée sur la race, le sexe ou la religion.","9. Balanced curricula are essential for the overall development of students, and their personal abilities and interests must also be taken into account. Continuous evaluation and updating of these curricula are necessary to avoid overload and imbalances. The subjects taught should include languages, mathematics, exact and natural sciences, technology, and social sciences. Cultural, moral, spiritual, aesthetic, and physical education should have their place, as should education related to new modes of thinking adapted to the nuclear and space age. These elements should prepare the student for life and work within the community. The content of secondary education should highlight the culture and intellectual tradition of each country. It should also aim to reinforce respect for human rights, fundamental freedoms, and the rights of peoples; promote peace, international understanding, and friendship among all nations; and combat racial segregation and discrimination based on race, sex, or religion."
ICPE-40-1986_RES1-FR_res_75,24,operative,"10. L'élaboration des programmes devrait impliquer un large processus de recherche, d'évaluation et de consultation, associant les enseignants et leurs organisations, les parents, les élèves et les représentants des différents secteurs de la vie culturelle et socio-économique. L'introduction de nouveaux éléments dans un programme devrait faire l'objet d'études préalables et d'évaluations.","10. The development of curricula should involve a broad process of research, evaluation, and consultation, engaging teachers and their organizations, parents, students, and representatives from various sectors of cultural and socio-economic life. The introduction of new elements into a curriculum should be subject to preliminary studies and evaluations."
ICPE-40-1986_RES1-FR_res_75,25,operative,"11. Le réaménagement des programmes devrait permettre d'éliminer les contenus périmés pour faire place à de nouveaux éléments (par exemple, l'éducation relative à l'environnement et à l'écologie, l'informatique, les technologies nouvelles, etc.) nécessaires pour faire face aux défis scientifiques et technologiques. Ces éléments peuvent s'insérer dans des enseignements intégrés ou interdisciplinaires, de manière à maintenir la conérence des programmes et à éviter de les surcharger.","11. The restructuring of curricula should allow for the removal of outdated content to make way for new elements (for example, education related to the environment and ecology, computer science, new technologies, etc.) necessary to address scientific and technological challenges. These elements may be incorporated into integrated or interdisciplinary teachings, so as to maintain the coherence of the curricula and avoid overloading them."
ICPE-40-1986_RES1-FR_res_75,26,operative,"12. Les programmes, et en particulier ceux du deuxième cycle de l'enseignement secondaire, devraient faire une place à la créativité, à la souplesse et à la diversification. Au tronc commun des disciplines obligatoires devraient s'ajouter des matières à option et diverses activités extrascolaires,","12. Curricula, particularly those of the upper secondary cycle, should allow for creativity, flexibility, and diversification. Optional subjects and various extracurricular activities should be added to the core curriculum of compulsory disciplines."
ICPE-40-1986_RES1-FR_res_75,27,operative,13. Il faudrait se soucier non seulement du contenu de l'enseignement mais aussi de la façon dont celui-ci est dispensé. Il s'ensuit que les modalités et les méthodes d'enseignement et les matériels pédagogiques doivent être continuellement révisés.,"13. Attention should be given not only to the content of teaching but also to the manner in which it is delivered. Consequently, the modes and methods of instruction as well as the teaching materials must be continuously reviewed."
ICPE-40-1986_RES1-FR_res_75,28,operative,"14. Il conviendrait d'élaborer et d'appliquer des méthodes qui stimulent la participation active des élèves au processus d'enseignement et d'apprentissage et développent leurs capacités d'auto-apprentissage, leur désir d'apprendre et leur goût de la connaissance.","14. Methods should be developed and implemented that encourage the active participation of students in the teaching and learning process and that foster their self-learning abilities, their desire to learn, and their love of knowledge."
ICPE-40-1986_RES1-FR_res_75,29,operative,"15. Le processus d'enseignement et d'apprentissage devrait faire largement place aux activités qui visent à ""apprendre à apprendre"". Il faudrait recourir à cette fin à des méthodes qui s'y prêtent et à des modes appropriés d'organisation du travail des élèves comme le travail en groupe, l’apprentissage autodirigé et d'autres formes d'apprentissage à la carte.","15. The teaching and learning process should give considerable emphasis to activities aimed at ""learning to learn."" To this end, methods suited to this objective and appropriate modes of organizing students' work, such as group work, self-directed learning, and other forms of personalized learning, should be employed."
ICPE-40-1986_RES1-FR_res_75,30,operative,"16. L'inscription du travail ou de la familiarisation avec le monde du travail dans les programmes d'enseignement général appelle également des changements de priorité entre les différentes méthodes utilisées : des visites, des sorties éducatives, des initiations concrètes au travail dans un cadre autre que la classe devraient être organisées. Des experts extérieurs devraient aussi être invités plus fréquemment dans les établissements scolaires.","The inclusion of work experience or familiarization with the world of work in general education curricula also calls for a shift in priorities among the various methods used: visits, educational outings, and hands-on introductions to work outside the classroom setting should be organized. External experts should also be invited more frequently to schools."
ICPE-40-1986_RES1-FR_res_75,31,operative,"17. L'enseignement des sciences et de la technologie implique un accroissement de tous les types d'activités expérimentales et de travaux pratiques, notamment en laboratoire, qui sont de nature à susciter une participation plus active des élèves aux processus d'exploration scientifique et de développement technologique. De même, l'enseignement des humanités devrait être relié à l'utilisation des sources et des moyens de la culture, tels que les musées, les archives et les bibliothèques.","17. The teaching of science and technology involves an increase in all types of experimental activities and practical work, particularly in laboratories, which are likely to encourage more active participation of students in the processes of scientific exploration and technological development. Likewise, the teaching of the humanities should be connected to the use of sources and cultural resources, such as museums, archives, and libraries."
ICPE-40-1986_RES1-FR_res_75,32,operative,"18. Les technologies modernes comme, par exemple, la micro-informatique, peuvent apporter un soutien non négligeable à l'amélioration du processus d'enseignement et d'apprentissage, favoriser l'apprentissage à la carte et servir à développer la personnalité de l'élève. Sur la base d'une analyse des résultats concrets de l'utilisation de l'informatique à l'école, des modifications appropriées devraient être apportées au contenu des enseignements faisant appel à l'ordinateur. Les autorités scolaires devraient mesurer l'intérêt des nouveaux équipements avant de procéder à leur acquisition.","18. Modern technologies, such as microcomputing, can provide significant support in improving the teaching and learning process, promote personalized learning, and contribute to the development of the student's personality. Based on an analysis of the concrete results of the use of computer technology in schools, appropriate modifications should be made to the content of courses involving computers. Educational authorities should assess the value of new equipment before proceeding with its acquisition."
ICPE-40-1986_RES1-FR_res_75,33,operative,"19. Il faudrait prendre des mesures propres à accroître le potentiel national de production, à des coûts raisonnables, de matériels et d'équipements éducatifs, y compris de manuels, logiciels et autres dispositifs pour l'enseignement des sciences et de la technologie.","Measures should be taken to increase the national capacity to produce educational materials and equipment, including textbooks, software, and other tools for the teaching of science and technology, at reasonable costs."
ICPE-40-1986_RES1-FR_res_75,34,operative,20. Les enseignants devraient être associés à l'élaboration des matériels nécessaires car c'est là un moyen d'accroître leur compétence professionnelle.,20. Teachers should be involved in the development of necessary materials as this is a means of enhancing their professional competence.
ICPE-40-1986_RES1-FR_res_75,35,operative,"21. Les services d'orientation devraient être développés et offerts à tous les établissements et à tous les élèves du secondaire. L'orientation scolaire et professionnelle devrait, dans toute la mesure du possible, devenir une des dimensions de la scolarité secondaire. Les jeunes filles devraient être encouragées à faire des études ultérieures menant à des carrières scientifiques et technologiques et plus généralement à des carrières où elles sont sous-représentées.","21. Guidance services should be developed and made available to all secondary schools and students. School and vocational guidance should, as far as possible, become an integral component of secondary education. Girls should be encouraged to pursue further studies leading to scientific and technological careers and, more generally, to careers in which they are underrepresented."
ICPE-40-1986_RES1-FR_res_75,36,operative,"22. Il est également indispensable de développer des modalités extrascolaires d'orientation telles que, par exemple, des visites d'entreprises industrielles et agricoles et d'autres lieux de travail.","22. It is also essential to develop extracurricular guidance activities such as, for example, visits to industrial and agricultural enterprises and other workplaces."
ICPE-40-1986_RES1-FR_res_75,37,operative,23. L'appui voulu devrait être apporté au développement de la recherche pédagogique en tant qu'outil dont la contribution est indispensable pour atteindre les objectifs définis. La recherche pédagogique et les activités novatrices devraient être encouragées à tous les niveaux et être prises en compte dans les décisions politiques et la pratique éducative.,The desired support should be provided for the development of educational research as a tool whose contribution is essential to achieving the defined objectives. Educational research and innovative activities should be encouraged at all levels and taken into account in policy decisions and educational practice.
ICPE-40-1986_RES1-FR_res_75,38,operative,"24. Afin d'accroître le concours que la recherche peut apporter à l'amélioration de l'enseignement secondaire, des dispositions appropriées devraient être prises pour mieux faire connaître les résultats de la recherche pédagogique et les innovations qu'elle peut apporter. Ces résultats devraient être pris en compte dans la formation initiale et continue des professeurs, des administrateurs et des autres personnels de l'enseignement secondaire","24. In order to enhance the contribution that research can make to the improvement of secondary education, appropriate measures should be taken to better disseminate the results of educational research and the innovations it can provide. These results should be taken into account in the initial and ongoing training of teachers, administrators, and other secondary education personnel."
ICPE-40-1986_RES1-FR_res_75,39,operative,"25. Le développement, en particulier par la formation, des capacités de gestion aux échelons national et local et à celui des établissements est à même de rendre plus efficaces les méthodes d'administration de l'enseignement secondaire. La participation des maîtres et des parents est également souhaitable à cet égard.","25. The development, particularly through training, of management capacities at the national, local, and institutional levels is likely to enhance the effectiveness of secondary education administration methods. The participation of teachers and parents is also desirable in this regard."
ICPE-40-1986_RES1-FR_res_75,40,operative,26. Une utilisation accrue et mieux avisée des technologies modernes devrait avoir un impact positif sur la gestion de l'éducation et sur son efficacité. La mise en place de centres de soutien technique à la gestion et de systèmes d'information à l'usage de la gestion devrait être considérée comme un moyen important d'améliorer l'enseignement secondaire,26. An increased and more judicious use of modern technologies should have a positive impact on education management and its effectiveness. The establishment of technical support centers for management and information systems for management use should be considered an important means of improving secondary education.
ICPE-40-1986_RES1-FR_res_75,41,operative,"27. Chaque pays devrait déterminer quelles sont les fonctions administratives qu'il est préférable de confier, respectivement, aux services centraux, régionaux et locaux, afin d'assurer une utilisation plus rationnelle des moyens disponibles, une participation plus effective de tous les groupes et un meilleur courant d'information et de communication entre les différents échelons administratifs.","27. Each country should determine which administrative functions are best assigned respectively to central, regional, and local services, in order to ensure a more rational use of available resources, more effective participation of all groups, and improved flow of information and communication between the various administrative levels."
ICPE-40-1986_RES1-FR_res_75,42,operative,28. La gestion devrait comporter une évaluation de la manière dont l'enseignement secondaire est encadré. Il faudrait disposer à cette fin de systèmes de suivi et de contrôle judicieusement conçus pour tous les aspects de l'enseignement secondaire.,"28. Management should include an evaluation of how secondary education is supervised. To this end, well-designed monitoring and control systems should be in place for all aspects of secondary education."
ICPE-40-1986_RES1-FR_res_75,43,operative,29. Il est indispensable d'encourager au niveau des politiques et d'assurer au niveau de la pratique une plus large participation de tous les secteurs de la population tant à la démocratisation qu'à l'amélioration de l'enseignement secondaire.,"29. It is essential to promote, at the policy level, and to ensure, in practice, broader participation of all sectors of the population in both the democratization and the improvement of secondary education."
ICPE-40-1986_RES1-FR_res_75,44,operative,30. L'amélioration de l'enseignement secondaire exige que l'on forme en nombre suffisant des enseignants et autres personnels de l'éducation tout en élevant la qualité de la formation.,30. The improvement of secondary education requires the training of a sufficient number of teachers and other educational personnel while raising the quality of training.
ICPE-40-1986_RES1-FR_res_75,45,operative,"31. A cet égard, il conviendrait de définir des politiques et des objectifs à long et à moyen terme concernant la formation des enseignants et de prévoir des mesures concrètes qui pourraient notamment viser à : (a) encourager à s'orienter vers la profession enseignante les jeunes gens les plus motivés : (b) réorienter les méthodes et les programmes de formation des maîtres vers un meilleur équilibre entre les contenus disciplinaires et les aspects psychopédagogiques, de manière à assurer aux enseignants une préparation professionnelle harmonieuse ; cette préparation devrait s'appuyer sur une pratique effective de l'enseignement servant de base à l'analyse et à l'évaluation de l'activité éducative. Elle devrait également permettre de réduire raisonnablement la période d'adaptation des jeunes enseignants ; (c) faire correspondre l'offre et la demande d'enseignants, notamment dans les domaines de la science et de la technologie, ainsi, le cas échéant, que dans les autres domaines où les effectifs apparaissent insuffisants (d) mettre au point une approche systématique de la formation continue en organisant à intervalles réguliers des activités qui tendent à valoriser, à actualiser et, d'une manière générale, à améliorer les connaissances et les qualifications professionnelles des différentes catégories de personnel de l'enseignement secondaire. Cette approche devrait être différenciée en fonction et des du niveau de qualification des diverses catégories d'enseignants exigences concrètes de la pratique pédagogique, et favoriser l'échange d'expériences d'innovation, la recherche et la réflexion pédagogiques (e) fournir en temps utile au personnel enseignant l'information scientifique et technique, la documentation, les auxiliaires visuels et le matériel nécessaires à l'enseignement.","31. In this regard, it would be appropriate to define long- and medium-term policies and objectives concerning teacher training and to provide concrete measures that could notably aim to: (a) encourage the most motivated young people to choose the teaching profession; (b) reorient teacher training methods and programs towards a better balance between disciplinary content and psychopedagogical aspects, so as to ensure teachers a harmonious professional preparation; this preparation should be based on effective teaching practice serving as a foundation for the analysis and evaluation of educational activity. It should also allow for a reasonable reduction in the adaptation period for young teachers; (c) align the supply and demand for teachers, particularly in the fields of science and technology, as well as, where applicable, in other areas where staff numbers appear insufficient; (d) develop a systematic approach to continuing education by organizing regular activities aimed at enhancing, updating, and, more generally, improving the knowledge and professional qualifications of the different categories of secondary education personnel. This approach should be differentiated according to the qualification level of the various categories of teachers, the concrete requirements of pedagogical practice, and encourage the exchange of innovative experiences, research, and pedagogical reflection; (e) provide teaching staff in a timely manner with scientific and technical information, documentation, visual aids, and necessary teaching materials."
ICPE-40-1986_RES1-FR_res_75,46,operative,"32. D'autres personnels de l'éducation administrateurs, directeurs d'établissement, inspecteurs et conseillers d'orientation, etc. devraient suivre des formations initiales et continues correspondant aux tâches qu'ils accomplissent dans l'enseignement secondaire.","Other education personnel—administrators, school principals, inspectors, and guidance counselors, etc.—should undergo initial and continuing training corresponding to the tasks they perform in secondary education."
ICPE-40-1986_RES1-FR_res_75,47,operative,"33. Compte tenu de la variété et des dimensions des problèmes et des interrogations que soulèvent le développement et l'amélioration de l'enseignement secondaire, en particulier mais non exclusivement dans les pays en développement, une approche internationale et régionale concertée pourrait aider les Etats membres à leur apporter des solutions et des réponses.","33. Given the variety and scope of the problems and questions raised by the development and improvement of secondary education, particularly but not exclusively in developing countries, a coordinated international and regional approach could assist Member States in providing solutions and responses."
