text_id,para_number,Correct,type_current,type,para,para_en
ICPE-29-1966_RES1-FR_res_60,56,operative,null,operative,"42. Dans les pays où cela s’avérerait nécessaire, les ministères de l’instruction publique sont invités à charger les organes compétents de procéder à divers travaux, par exemple: a) examiner la présente recommandation et comparer son contenu avec l’état de droit et de fait existant dans leur pays; b) considérer les avantages et les inconvénients d’une éventuelle application de chacun des articles qui ne seraient pas encore en vigueur; c) adapter chaque article à la situation du pays, si l’application en est jugée utile; d) enfin, prendre les mesures d’ordre législatif et pratique pour assurer l’application de la recommandation.","42. In countries where it proves necessary, the ministries of public education are invited to entrust the competent bodies with carrying out various tasks, for example: a) reviewing this recommendation and comparing its content with the existing legal and factual situation in their country; b) considering the advantages and disadvantages of the potential implementation of each article not yet in force; c) adapting each article to the country’s situation, if its application is deemed beneficial; d) finally, taking the legislative and practical measures required to ensure the implementation of the recommendation."
ICPE-29-1966_RES1-FR_res_60,57,operative,null,operative,"43. Il est recommandé que non seulement les ministères de l’instruction publique accordent une importance à la recherche pédagogique, mais que l’Unesco lui réserve une place prioritaire dans ses programmes d’assistance aux pays membres. — 183 —","43. It is recommended that not only the ministries of public education give importance to educational research, but that UNESCO also allocate a priority place to it in its assistance programs for member countries."
ICPE-36-1977_RES1-FR_res_71,1,,null,null,"La Conférence internationale de l'éducation, convoquée par l'Organisation des Nations Unies pour l'éducation, la science et la culture en vue de tenir à Genève sa trente-sixième session du 30 août au 8 septembre mil neuf cent soixante-dix-sept,","The International Conference on Education, convened by the United Nations Educational, Scientific and Cultural Organization to hold its thirty-sixth session in Geneva from August 30 to September 8, 1977,"
ICPE-36-1977_RES1-FR_res_71,2,,preambular,preambular,"Notant que les résolutions générales 9. 1 et 9. 2 adoptées par la Conférence générale de l'Unesco à sa dix-neuvième session sur l'instauration d'un nouvel ordre économique international et la Deuxième Décennie pour le développement ont appelé l'attention sur la nécessité de renforcer les mécanismes d'échange des informations scientifiques et techniques importantes pour le développement, ce qui constituera une étape majeure du processus de transfert et d'adaptation de techniques appropriées aux besoins des pays en développement.","Noting that General Resolutions 9.1 and 9.2 adopted by the UNESCO General Conference at its nineteenth session on the establishment of a new international economic order and the Second Development Decade have drawn attention to the need to strengthen mechanisms for the exchange of scientific and technical information important for development, which will constitute a major step in the process of transferring and adapting techniques appropriate to the needs of developing countries."
ICPE-36-1977_RES1-FR_res_71,3,,preambular,preambular,"Notant que la résolution 5. 1 adoptée par la Conférence générale de l'Unesco à sa dix-neuvième session sur le Programme général d'information a engagé l'Unesco à contribuer au développement des systèmes et des services d'information internationaux, régionaux et nationaux, facteur essentiel de la coopération internationale et du développement national","Noting that resolution 5.1 adopted by the UNESCO General Conference at its nineteenth session on the General Information Programme committed UNESCO to contributing to the development of international, regional, and national information systems and services, an essential factor for international cooperation and national development."
ICPE-36-1977_RES1-FR_res_71,4,,preambular,preambular,"Tenant compte des conventions, recommandations et déclarations pertinentes, adoptées aux niveaux international et régional, qui sont applicables au problème d'information aux échelons national et international que pose l'amélioration des systèmes d'enseignement","Taking into account the relevant conventions, recommendations, and declarations adopted at the international and regional levels, which are applicable to the issue of information at the national and international levels raised by the improvement of educational systems"
ICPE-36-1977_RES1-FR_res_71,5,,preambular,preambular,"Interprétant l'information sur l'éducation dans le sens le plus large comme comprenant l'élaboration, l'enregistrement et la communication d'idées, d'opinions, de théories, de faits, de règlements, de statistiques et d'autres informations ou données qui ont trait aux systèmes d'enseignement, aux processus éducatifs ou aux activités culturelles et artistiques et qui sont de nature à contribuer à la qualité de l'éducation, sous toutes les formes de communication, compte tenu en particulier de la caractéristique essentielle de la communication qui est de s'opérer à double sens,","Interpreting information on education in the broadest sense as encompassing the development, recording, and communication of ideas, opinions, theories, facts, regulations, statistics, and other information or data related to education systems, educational processes, or cultural and artistic activities, which are likely to contribute to the quality of education, in all forms of communication, taking into particular account the essential characteristic of communication as being bidirectional,"
ICPE-36-1977_RES1-FR_res_71,6,,preambular,preambular,"Considérant que l'élaboration de politiques, de plans et de programmes judicieux dans le domaine de l'éducation exige un large éventail d'informations, de même que la réforme, l'amélioration et même la simple connaissance des systèmes d'enseignement supposent une circulation permanente de l'information, dans les deux sens, entre tous les groupes participant à l'action éducative : responsables des politiques, administrateurs, chercheurs, formateurs d'enseignants, enseignants, étudiants, parents, élèves, adultes en formation permanente, membres de la collectivité en général,","Considering that the development of sound policies, plans, and programs in the field of education requires a wide range of information, and that the reform, improvement, and even the mere understanding of education systems presuppose a continuous exchange of information, in both directions, among all groups involved in educational action: policymakers, administrators, researchers, teacher trainers, teachers, students, parents, pupils, adult learners in continuing education, and members of the community at large,"
ICPE-36-1977_RES1-FR_res_71,7,,preambular,preambular,"Considérant que les problèmes que pose le développement des systèmes nationaux d'enseignement peuvent être plus efficacement résolus si l'on sait tirer parti de l'expérience analogue acquise par d'autres pays, en particulier grâce à une coopération technique entre pays en développement,","Considering that the challenges posed by the development of national education systems can be more effectively addressed by drawing on similar experiences gained by other countries, particularly through technical cooperation among developing countries,"
ICPE-36-1977_RES1-FR_res_71,8,,preambular,preambular,"Considérant que la création d'un réseau mondial, formé selon le cadre conceptuel de l'UNISIST, comprenant des articulations et des interconnexions avec des systèmes régionaux et nationaux déjà existants ou à créer, est maintenant possible et souhaitable en ce qui concerne l'information sur l'éducation, à la fois comme base de la coopération internationale en éducation et comme moyen d'améliorer encore les systèmes nationaux d'enseignement,","Considering that the creation of a global network, structured according to the conceptual framework of UNISIST, including linkages and interconnections with existing or forthcoming regional and national systems, is now both feasible and desirable with regard to educational information, serving both as a basis for international cooperation in education and as a means to further improve national education systems,"
ICPE-36-1977_RES1-FR_res_71,9,,preambular,preambular,"Considérant que l'information éducative en langues nationales constitue pour tout pays un facteur décisif de développement,","Considering that educational information in national languages constitutes a decisive factor for development in any country,"
ICPE-36-1977_RES1-FR_res_71,10,,preambular,preambular,"Reconnaissant en même temps les problèmes que posent les obstacles à la circulation de l'information sur l'éducation, dans et entre les pays, les lacunes des services existants et l'inefficacité des décisions prises sur la base d'informations insuffisantes, inexactes ou périmées,","At the same time acknowledging the problems posed by obstacles to the circulation of information on education, both within and between countries, the gaps in existing services, and the inefficiency of decisions made on the basis of insufficient, inaccurate, or outdated information,"
ICPE-36-1977_RES1-FR_res_71,11,,preambular,preambular,"Reconnaissant aussi que le développement de la coopération régionale et internationale dans le domaine de l'échange d'informations sur l'éducation contribue non seulement à l'amélioration de l'éducation mais aussi à une meilleure compréhension entre éducateurs de divers pays et sert ainsi la cause de la paix entre toutes les nations,","Also recognizing that the development of regional and international cooperation in the field of the exchange of information on education contributes not only to the improvement of education but also to a better understanding among educators from various countries and thus serves the cause of peace among all nations,"
ICPE-36-1977_RES1-FR_res_71,12,,preambular,preambular,"Reconnaissant que tous les pays ont un besoin vital d'un système mondial d'information approprié, et que le traitement complet des données et l'établissement et l'entretien des liaisons internationales sont souvent trop coûteux pour les possibilités économiques de nombreux pays en développement,","Recognizing that all countries have a vital need for an appropriate global information system, and that comprehensive data processing and the establishment and maintenance of international links are often too costly for the economic capacities of many developing countries,"
ICPE-36-1977_RES1-FR_res_71,13,,preambular,preambular,"Reconnaissant les dispositions légales de chaque Etat membre,","Acknowledging the legal provisions of each Member State,"
ICPE-36-1977_RES1-FR_res_71,14,,null,null,"Adopte, le 7 septembre mil neuf cent soixante-dix-sept, et soumet à l'attention des ministres chargés de l'éducation et des autorités et organismes compétents dans les divers Etats membres et les organes internationaux appropriés, la recommandation suivante :","Adopts, on September 7, 1977, and submits for the attention of ministers responsible for education and the competent authorities and bodies in the various Member States and the appropriate international organizations, the following recommendation:"
ICPE-36-1977_RES1-FR_res_71,15,,null,null,A. PRINCIPES DE BASE,A. BASIC PRINCIPLES
ICPE-36-1977_RES1-FR_res_71,16,,operative,operative,"1. Le développement et l'amélioration des systèmes et des services d'information sur l'éducation devraient s'inspirer des principes suivants : (a) Importance du rôle de l'information dans le processus de prise de décision : pour définir les politiques de l'éducation, préparer les réformes, déterminer et mettre en œuvre les priorités dans le domaine de l'éducation, améliorer le système éducatif existant et la politique éducative, il importe d'identifier les informations indispensables et les courants d'information qui peuvent orienter l'action, et de prendre les dispositions voulues pour qu'il en soit tenu compte. En corollaire à ce principe, il conviendrait que les utilisateurs à tous les niveaux aient le droit d'avoir accès à cette information afin de pouvoir mieux utiliser les systèmes existants et participer à leur évolution. Aucun obstacle ne devrait être mis au processus de transmission et de diffusion d'informations appartenant au domaine public et propres à aider les gens à se cultiver ou à améliorer leur situation; (b) Etablissement de réseaux de coopération : lorsqu'on élabore et qu'on met en place un système d'information, un des objectifs à atteindre est de mettre en commun les moyens disponibles en regroupant en un réseau les centres et les institutions qui fournissent des services d'information touchant l'éducation ; (c) Normalisation : dans un souci d’économie et de compatibilité, il convient d'introduire, chaque fois que c'est possible, des procédures normalisées dans les programmes d'information sur l’éducation et de prendre en considération la Classification internationale type de l'éducation (ISCED) comme base des procédures d'établissement de rapports statistiques sur l'éducation: les normes relatives à l'information adoptées par l'Organisation internationale de normalisation (ISO) ; la terminologie normalisée au niveau international, telle que les thesaurus de l'Unesco/BIE et de l'EUDISED ; et les divers manuels et guides d'orientation produits dans le cadre du programme UNISIST: (d) Spécialisation : en raison de son importance, l’information sur l’éducation devrait être reconnue comme une spécialité dans le domaine plus large des sciences de l'information et de la bibliothéconomie, et le personnel travaillant dans ce domaine devrait être suffisamment formé et doté d'un statut adéquat ; (e) Coopération internationale : le développement national de l’information sur l’éducation devrait tenir compte de la nécessité d'assurer une forme de compatibilité avec les réseaux et les programmes régionaux et internationaux, de sorte que les Etats membres puissent participer au transfert de l'expérience pédagogique.","1. The development and improvement of education information systems and services should be guided by the following principles: (a) Importance of the role of information in the decision-making process: in order to define education policies, prepare reforms, determine and implement priorities in the field of education, and improve the existing educational system and policy, it is essential to identify the vital information and information flows that can guide action, and to take the necessary measures to ensure they are taken into account. As a corollary to this principle, users at all levels should have the right to access this information in order to better utilize existing systems and participate in their development. No obstacles should be placed on the process of transmission and dissemination of information that belongs to the public domain and is intended to help people cultivate themselves or improve their situation; (b) Establishment of cooperative networks: when developing and implementing an information system, one of the objectives is to pool available resources by creating a network of centers and institutions that provide education-related information services; (c) Standardization: with a view to economy and compatibility, standardized procedures should be introduced whenever possible into education information programs, taking into account the International Standard Classification of Education (ISCED) as the basis for education statistical reporting procedures; the information standards adopted by the International Organization for Standardization (ISO); internationally standardized terminology such as the UNESCO/IBE and EUDISED thesauri; and the various manuals and guidance produced within the framework of the UNISIST program; (d) Specialization: due to its importance, education information should be recognized as a specialty within the broader field of information science and librarianship, and the staff working in this area should be adequately trained and granted appropriate status; (e) International cooperation: national development of education information should take into account the necessity to ensure compatibility with regional and international networks and programs, so that Member States can participate in the transfer of educational experience."
ICPE-36-1977_RES1-FR_res_71,17,,null,null,B. MESURES PRATIQUES A L'ECHELON NATIONAL Politiques et législation,B. PRACTICAL MEASURES AT THE NATIONAL LEVEL Policies and Legislation
ICPE-36-1977_RES1-FR_res_71,18,,operative,operative,"2. Des indications explicites sur la politique suivie, y associant les utilisateurs, sont nécessaires dans chaque pays pour montrer comment l'information sur l'éducation se rattachera respectivement aux systèmes d'information et d'éducation existants.","2. Clear guidelines on the policy adopted, involving users, are necessary in each country to demonstrate how educational information will relate to the existing information and education systems respectively."
ICPE-36-1977_RES1-FR_res_71,19,,operative,operative,"3. Aux divers stades de la prise des décisions concernant l'éducation, il importe de faire une place spécifique à l'information sur l'éducation, de manière à répartir clairement les responsabilités et les rôles, à indiquer les priorités, à prévoir les ressources nécessaires et à assurer une meilleure coordination des efforts, afin d'éviter des lacunes dans la circulation de l'information et un gaspillage de ressources.","3. At the various stages of decision-making concerning education, it is essential to allocate a specific place for educational information, in order to clearly distribute responsibilities and roles, to indicate priorities, to allocate the necessary resources, and to ensure better coordination of efforts, so as to avoid gaps in information flow and a waste of resources."
ICPE-36-1977_RES1-FR_res_71,20,,operative,operative,"4. Il est souhaitable de concrétiser ces politiques par des lois, des règlements ou des plans en bonne et due forme prévoyant le développement planifié des services d'information, conformément aux besoins et aux priorités du pays en matière de développement de l'éducation et de répartition des ressources. Une évaluation régulière devrait être prévue afin d'éliminer les actions qui ne répondent plus à un besoin, et d'apporter les modifications nécessaires pour mieux servir les utilisateurs.","4. It is desirable to formalize these policies through properly enacted laws, regulations, or plans providing for the planned development of information services, in accordance with the country’s needs and priorities regarding the development of education and the allocation of resources. Regular evaluation should be scheduled in order to eliminate actions that no longer meet a need, and to make necessary adjustments to better serve users."
ICPE-36-1977_RES1-FR_res_71,21,,null,null,Services et programmes,Services and programs
ICPE-36-1977_RES1-FR_res_71,22,,operative,operative,"5. En établissant un plan et un programme d'action menant progressivement à la mise en place d'un système d'information sur l'éducation, les responsables de l'éducation devraient : (a) faire l'inventaire des systèmes et services d'information sur l'éducation existants et des groupes d'utilisateurs qu'ils desservent ; (b) créer un mécanisme de coordination des activités aux échelons local, provincial et national (c) choisir, lorsque les conditions nationales s'y prêtent, un centre national qui servira de point de convergence à la fois pour le réseau national d'information sur l'éducation et pour les contacts et les échanges internationaux dans ce domaine ; (d) inclure la collecte, la mise en forme et la communication des faits, des statistiques, des théories relatifs aux systèmes d'enseignement et au processus éducatif ; (e) centrer l'analyse sur des domaines tels que situation, tendances et perspectives du développement social et économique en liaison avec le développement de l'enseignement : la politique de l'enseignement, ses bases, son évolution et son exécution ; les contenus de l'enseignement et de l'éducation; (f) diffuser à tous les partenaires du système éducatif, et en recourant à tous les moyens de communication, des informations et des explications qui leur permettent de comprendre et d'apprécier les orientations choisies, les innovations et les changements en matière de politique éducative ; (g) assurer les ressources nécessaires au programme national d'information sur l'éducation ; (h) se doter d'un personnel suffisant, y compris des enseignants formés à cet effet, et, le cas échéant, entreprendre des programmes de formation à cette fin ; (i) utiliser, le cas échéant, les systèmes d'information de l'éducation pour renforcer le développement de l'alphabétisation dans leurs pays respectifs ; (j) tenir compte du fait que, dans les pays où il existe une grande hétérogénéité sociale et culturelle à l'intérieur d'une même catégorie d'utilisateurs, les besoins diffèrent par leur nature et leur ampleur.","5. By establishing a plan and an action program leading progressively to the implementation of an education information system, education officials should: (a) take stock of existing education information systems and services and the user groups they serve; (b) create a coordination mechanism for activities at the local, provincial, and national levels; (c) select, when national conditions permit, a national center that will serve as a convergence point both for the national education information network and for international contacts and exchanges in this field; (d) include the collection, organization, and communication of facts, statistics, and theories related to education systems and the educational process; (e) focus analysis on areas such as the situation, trends, and prospects of social and economic development in connection with educational development: education policy, its foundations, evolution, and implementation; the content of teaching and education; (f) disseminate to all partners in the education system, using all means of communication, information and explanations that enable them to understand and appreciate the chosen orientations, innovations, and changes in educational policy; (g) ensure the necessary resources for the national education information program; (h) secure sufficient personnel, including teachers trained for this purpose, and, where appropriate, undertake training programs accordingly; (i) use, if applicable, education information systems to strengthen literacy development in their respective countries; (j) take into account that, in countries where there is significant social and cultural heterogeneity within the same user category, needs differ both in nature and extent."
ICPE-36-1977_RES1-FR_res_71,23,,operative,operative,"6. Le but d'un système national d'information sur l'éducation étant d'apporter un soutien aux divers groupes qui s'intéressent à l'amélioration de l’éducation, il y a lieu de donner une priorité élevée à l'étude des besoins et des préférences des utilisateurs, y compris des études du type ""coûts-avantages sur les différentes manières de répondre à ces besoins, et d'évaluer l'efficacité des services, programmes et éléments d'information. (a) Les responsables des politiques et les administrateurs devraient être conscients du rôle important qu'ils ont à jouer en tant que producteurs et utilisateurs de l'information. (b) Les enseignants et leurs organisations constituent un groupe très important de la communauté des éducateurs ; c'est pourquoi il faudrait faciliter leur participation aux processus d'information sur l'éducation à chaque stade pour que les pays puissent tirer parti des expériences pédagogiques réussies. (c) Les chercheurs sont habituellement considérés comme d'importants producteurs et utilisateurs d'informations. Il conviendrait par conséquent de s'attacher tout spécialement à : (i) encourager les recherches interdisciplinaires en rapport avec les besoins et les priorités du développement de l'éducation ; (ii) apporter un soutien suffisant aux recherches ; (iii) assurer une diffusion adéquate des résultats de ces recherches parmi tous les groupes concernés. (d) Les organismes nationaux chargés de l'information et de la documentation dans le domaine de l'éducation devraient servir de trait d'union entre la recherche et la pratique éducatives. (e) Les étudiants, les parents, les élèves, les adultes en formation permanente devraient également être considérés comme utilisateurs et sources d'information. (f) Les éducateurs devraient être pleinement informés des divers ouvrages professionnels systématiques et outils bibliographiques, tels que les résumés analytiques, les index, les bulletins signalétiques, etc. qui sont élaborés par les bibliothécaires, les archivistes, les documentalistes et les spécialistes de l'information, et qui sont d'une grande utilité pour la communauté éducative,","6. The purpose of a national education information system being to support the various groups interested in the improvement of education, priority should be given to studying the needs and preferences of users, including cost-benefit analyses of different methods of meeting these needs, as well as evaluating the effectiveness of services, programs, and information components. (a) Policy makers and administrators should be aware of the important role they play as both producers and users of information. (b) Teachers and their organizations constitute a very significant group within the educational community; therefore, their participation in education information processes should be facilitated at every stage so that countries can benefit from successful pedagogical experiences. (c) Researchers are generally regarded as important producers and users of information. Consequently, particular emphasis should be placed on: (i) encouraging interdisciplinary research related to the needs and priorities of education development; (ii) providing adequate support for research; (iii) ensuring appropriate dissemination of research findings among all concerned groups. (d) National agencies responsible for information and documentation in the field of education should serve as a bridge between educational research and practice. (e) Students, parents, pupils, and adults engaged in lifelong learning should also be regarded as users and sources of information. (f) Educators should be fully informed of the various systematic professional works and bibliographic tools, such as analytic abstracts, indexes, indexing bulletins, etc., which are prepared by librarians, archivists, documentalists, and information specialists and which are of great use to the educational community."
ICPE-36-1977_RES1-FR_res_71,24,,operative,operative,"7. Il convient que la circulation de l'information ne se fasse pas à sens unique, du sommet à la base, mais s'opère dans les deux sens grâce à une participation à la planification. Elle doit aussi s'exercer horizontalement à tous les niveaux entre les divers organismes, institutions, groupes et particuliers qui jouent un rôle dans le processus éducatif ou qui y sont intéressés, comme sources ou come utilisateurs : les administrateurs de l'éducation, les chercheurs, les enseignants, les parents, les élèves et les étudiants, et divers autres usagers.","7. The flow of information should not be one-way, from the top down, but should operate bidirectionally through participation in planning. It must also function horizontally at all levels among the various organizations, institutions, groups, and individuals involved in or interested in the educational process, whether as sources or users: education administrators, researchers, teachers, parents, pupils and students, and various other users."
ICPE-36-1977_RES1-FR_res_71,25,,operative,operative,"8. L'amélioration des divers types de services d'information sur l'éducation exige que soient résolus les nombreux problèmes techniques que pose le traitement de l'information. En tenant pour acquise l'existence d'un cadre institutionnel adéquat, avec le personnel et les crédits budgétaires voulus, il est nécessaire (a) d'adopter dans la mesure du possible des procédures normalisées pour toutes les activités que recouvre le traitement de l'information ; (b) d'appliquer des technologies modernes partout où les conditions nationales le permettent ou lorsque l'emploi des technologies de l’éducation est déjà chose établie par exemple les télécommunications, l'emploi des ordinateurs pour le stockage et la recherche automatique de l'information et les moyens audiovisuels pour sa diffusion ; (c) malgré l'intérêt de ces technologies, il devrait aussi être possible d'apporter des améliorations importantes en tirant un meilleur parti de moyens plus simples de traitement de l'information. En particulier, il faudrait viser à mettre en place un contrôle bibliographique, à publier des ouvrages de référence, à encourager les périodiques sur l'éducation, à établir des bulletins signalétiques, etc. ; (d) de diversifier le traitement et la présentation des données et des informations de façon à élargir la gamme des utilisateurs et afin de les rendre plus accessibles grâce à une certaine concision, une présentation agréable, des illustrations et d'autres moyens.","8. The improvement of the various types of educational information services requires addressing the numerous technical issues related to information processing. Assuming the existence of an adequate institutional framework, with the necessary personnel and budget appropriations, it is necessary (a) to adopt standardized procedures as far as possible for all activities encompassed by information processing; (b) to apply modern technologies wherever national conditions permit or where the use of educational technologies is already established, for example telecommunications, the use of computers for storage and automatic information retrieval, and audiovisual means for dissemination; (c) despite the value of these technologies, it should also be possible to make significant improvements by making better use of simpler means of information processing. In particular, efforts should aim at establishing bibliographic control, publishing reference works, encouraging educational periodicals, producing bulletins, etc.; (d) to diversify the processing and presentation of data and information in order to broaden the range of users and make them more accessible through conciseness, an appealing presentation, illustrations, and other methods."
ICPE-36-1977_RES1-FR_res_71,26,,null,null,Statut et formation des spécialistes de l'information sur l'éducation,Status and training of education information specialists
ICPE-36-1977_RES1-FR_res_71,27,,operative,operative,"9. L'amélioration des services d'information sur l'éducation et de leur efficacité devrait avoir pour corollaire la création d'un cadre de spécialistes ayant une formation théorique et pratique appropriée et dotés d'un statut administratif, social et économique correspondant à leur rôle et à leur fonction et comparable à celui des personnels de l'information dans d'autres secteurs spécialisés,","9. The improvement of education information services and their effectiveness should be accompanied by the establishment of a framework of specialists with appropriate theoretical and practical training, endowed with an administrative, social, and economic status corresponding to their role and function, and comparable to that of information personnel in other specialized sectors."
ICPE-36-1977_RES1-FR_res_71,28,,operative,operative,"10. Dans certains cas, il peut être opportun de promulguer un ensemble de textes législatifs et réglementaires régissant le statut et la formation professionnels des bibliothécaires, des documentalistes, des archivistes et des autres spécialistes de l'information.","10. In certain cases, it may be appropriate to enact a set of legislative and regulatory texts governing the professional status and training of librarians, documentalists, archivists, and other information specialists."
ICPE-36-1977_RES1-FR_res_71,29,,operative,operative,"11. Pour lutter contre la pénurie de personnel dont les pays en développement et de nombreux pays développés souffrent actuellement dans le domaine de l'information sur l'éducation, il faudrait entreprendre des programmes de formation préalable ou développer ceux qui existent déjà, en vue d'assurer chaque fois que possible et conformément à la nouvelle conception de l'information sur l'éducation, la formation théorique et pratique de spécialistes d'un type nouveau connaissant à la fois les questions d'éducation et les questions d'information.","11. To address the shortage of staff currently affecting developing countries and many developed countries in the field of education information, pre-service training programs should be initiated or existing ones developed, with the aim of providing, whenever possible and in accordance with the new concept of education information, both theoretical and practical training for a new type of specialist knowledgeable in both education and information matters."
ICPE-36-1977_RES1-FR_res_71,30,,operative,operative,"12. Le personnel de l’information sur l’éducation qui a des qualifications en éducation ou en documentation, mais non dans les deux domaines, devrait avoir la possibilité de recevoir une formation pour acquérir les connaissances et les techniques nécessaires pour obtenir la double qualification.","12. Information personnel in education who possess qualifications in either education or documentation, but not in both fields, should have the opportunity to receive training to acquire the knowledge and techniques necessary to attain dual qualifications."
ICPE-36-1977_RES1-FR_res_71,31,,operative,operative,13. Les spécialistes déjà en exercice qui ont une formation théorique et pratique appropriée devraient avoir la possibilité d'améliorer leurs qualifications professionnelles. Cela peut être assuré : ﻿28 (a) soit par l'organisation de cours de formation et de recyclage fondés sur des méthodes adaptées aux besoins et aux caractéristiques du pays ; (b) soit par l'organisation de cours régionaux de formation et de recyclage grâce aux efforts communs des autorités compétentes des Etats membres de la région et à l'aide d'organisations internationales ; (c) soit par l'octroi de bourses pour des études plus poussées dans le pays ou à l'étranger.,13. Specialists already in service who have appropriate theoretical and practical training should have the opportunity to enhance their professional qualifications. This can be ensured: (a) either through the organization of training and retraining courses based on methods adapted to the needs and characteristics of the country; (b) or through the organization of regional training and retraining courses by the joint efforts of the competent authorities of the member states in the region and with the assistance of international organizations; (c) or by granting scholarships for advanced studies within the country or abroad.
ICPE-36-1977_RES1-FR_res_71,32,,operative,operative,"14. Pour faire en sorte que la contribution des spécialistes de l'information sur l'éducation soit davantage reconnue et pour tirer un meilleur parti de leurs compétences et de leur connaissance des sources quantitatives et qualitatives d'information, il convient de leur donner la possibilité de s'associer activement au processus de développement de l'éducation en suivant des stages de formation de longue durée et en participant à des réunions, des colloques, des séminaires et des conférences aux échelons national, régional ou international.","14. To ensure that the contribution of education information specialists is more widely recognized and to make better use of their skills and knowledge of quantitative and qualitative information sources, they should be given the opportunity to actively participate in the education development process by undertaking long-term training internships and attending meetings, symposia, seminars, and conferences at the national, regional, or international levels."
ICPE-36-1977_RES1-FR_res_71,33,,operative,operative,"15. Plus généralement, il est nécessaire de se préoccuper davantage de la formation théorique et pratique des diverses catégories de personnes s'occupant d'éducation pour qu'elles connaissent la façon de produire et d'exploiter l'information à chaque stade du processus éducatif. A cette fin, les points suivants devraient être pris en considération : (a) les programmes à tous les niveaux de l'enseignement, y compris dans les écoles normales, devraient comprendre des cours de brève durée sur les ressources en information et l'utilisation de la documentation ; (b) la formation préalable et en cours d'emploi des administrateurs de l'éducation, comme les pro grammes et les cours de perfectionnement professionnel des enseignants en exercice devraient les initier à l'utilisation de l'information sur l'éducation ; (c) les inspecteurs de l'enseignement et le personnel enseignant des écoles normales devraient jouer un rôle important en encourageant les échanges d'informations entre les enseignants, les établissements d'enseignement et les centres de recherche, tout en assurant une formation plus approfondie sur la manière d'utiliser l'information sur l'éducation ; les organisations d'enseignants et d'autres associations professionnelles peuvent aussi jouer un rôle à cet égard en organisant des réunions, des séminaires et des stages pratiques, et en stimulant les échanges d'informations par l'intermédiaire de leurs publications.","15. More generally, greater attention must be given to the theoretical and practical training of the various categories of personnel involved in education so that they understand how to produce and utilize information at every stage of the educational process. To this end, the following points should be considered: (a) curricula at all levels of education, including teachers’ training colleges, should include short courses on information resources and the use of documentation; (b) both pre-service and in-service training for education administrators, as well as professional development programs and courses for serving teachers, should introduce them to the use of educational information; (c) school inspectors and staff of teachers’ training colleges should play an important role in encouraging the exchange of information among teachers, educational institutions, and research centers, while providing more in-depth training on how to use educational information; teachers’ organizations and other professional associations can also contribute in this regard by organizing meetings, seminars, and practical workshops, and by promoting information exchanges through their publications."
ICPE-36-1977_RES1-FR_res_71,34,,null,null,C. COOPERATION REGIONALE ET INTERNATIONALE,C. REGIONAL AND INTERNATIONAL COOPERATION
ICPE-36-1977_RES1-FR_res_71,35,,operative,operative,"16. L'échange régional et international d'informations donne une dimension et une forme nouvelles à la coopération internationale destinée à favoriser le développement endogène. Afin de surmonter les insuffisances de la circulation régionale et internationale d'informations pertinentes sur l'éducation et d'améliorer les échanges de données d'expérience en pédagogie, une action cohérente est indispensable aux échelons national, bilatéral, régional et international. En conséquence, la Conférence appelle toutes les autorités, organisations et institutions nationales, régionales et internationales compétentes à collaborer à l'amélioration des échanges régionaux et internationaux d'information, de manière à mettre en place au cours de la prochaine décennie un réseau mondial d'information sur l'éducation, de nature à contribuer à l'instauration d'un nouvel ordre économique international.","16. The regional and international exchange of information gives a new dimension and shape to international cooperation aimed at promoting endogenous development. In order to overcome the shortcomings in the regional and international circulation of relevant educational information and to enhance the exchange of experiential data in pedagogy, coherent action is essential at the national, bilateral, regional, and international levels. Consequently, the Conference calls upon all competent national, regional, and international authorities, organizations, and institutions to collaborate in improving regional and international information exchanges, with a view to establishing, within the next decade, a global educational information network capable of contributing to the establishment of a new international economic order."
